week_start,week_end,keyword,channel,channel_id,matched_videos,views,likeCount,commentCount,subscribers,channel_video_count,engagement,as_of_details_fetched_utc
2025-08-29,2025-09-04,buldak,NORBITTO,UChCaXOfcaZ7EwZBYJghdJCQ,1,1250,20,1,11,11,21,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Nae Noodles,UCg0S7VrRrxoO6hT1TYHayKA,4,27032,473,30,10100,833,503,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Nando Pandora ,UCPyp2FK5Pdnof47Lxt67RxA,1,10156,73,3,531,167,76,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Naxxya ,UCSgnxIFFC_p4QpmRJdjZt_w,1,1682,16,2,24,20,18,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Neurodivergent Goddess ASMR,UCdPpTy-Wn_eyIJlzOBd8v9A,1,8,1,1,5,11,2,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Nibbles-ASMR,UC4u2EVH1jOxHu8SJ8ixktEg,1,61539,1165,14,56600,264,1179,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Nicky foodie ,UC6Hli0FtL57lT8_mZ7CD-VA,11,105,26,7,2,29,33,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,No Face Just Taste,UCfgNqPmjN-m7OERJN1FYjrw,1,35620,595,0,169,22,595,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,NomNomMomz,UC1FDZitM68KikFb1On9NEgw,1,5755,125,7,777,97,132,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Noodeltoodel,UCxGZVwfXA3mEFE2xAylR50A,1,5307,124,5,152,7,129,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Noodle Foodie C,UCmKIZz9nO2qU5C2bpKMS4og,1,8340,107,9,41,14,116,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,NotYummy,UC7qco_GLkuj5oNJudZtj_kw,1,160,2,13,2710,100,15,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Nusion Nautell,UCmsBaJ2vz-yp6HPp4MBe3Ig,1,2042,9,0,986,497,9,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,NyahChant,UCCzidNtvkZ0ieW8l31B4rmA,1,1243,18,0,180,76,18,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Official Iqra butt,UClnrY_uV0gnWS_gN-5bhWFw,1,975,16,0,47,49,16,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,OhMyMisty,UCcFp2l_6n81PNc2dFbE-WRg,1,8787,629,8,124000,195,637,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Oishii Sato,UCs6J1bmeyslD1Fq5fmqo-oQ,2,104069,781,2,585000,792,783,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Omakase Club,UC2h6ERwAeymI9-h3pKAd4qw,1,14910,344,6,902,76,350,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Omo in korea,UCZXK-vG5s3Zj8mJd1WQlHjw,1,28094,550,15,401,20,565,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Oree Mart ,UC9RpquJrYaWccOF4ZXxoSEQ,1,38086,1519,14,50200,153,1533,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,PID POOD,UCn24Kvk3JmHnBUsvW5cTLJA,1,741,6,0,1020,278,6,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Paper Squishies,UCrEUsKhgnNuXN9YfJKNZ85w,1,2111,43,0,1600,51,43,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Pasang,UCK6wVIN95VV4FySL24w3u3w,1,361,2,0,100,35,2,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Peta Kuliner,UCUKR5VCGVdiVRfNFoJmqu1Q,2,3050,21,0,1670,254,21,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Pyeoniverse,UCtdsnRTUFl_Bn195K6rVHXA,1,3638,53,2,700,47,55,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,QUEEN BEAST,UCuJqEWMdAced9ChdW4dvbPA,1,111424,2667,210,2650000,527,2877,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Quickie Recipes,UCRzoo6YZpKihYkmaOaEL2mw,1,4,1,0,15,123,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Rachael Jackson,UC7Tt0cqwzbFhwIEYHqez6Vw,1,1270,7,0,17,115,7,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Radz Kitchen ASMR,UC7kvWXIVeLXLW1UrE_Rb5vA,10,1158958,12218,81,3660,58,12299,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Randy food,UCyczzmK5sB7eHLTrhtprdCg,1,34307,692,3,430,44,695,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Reformed Polack,UCeTezQTjWiL-QyPCmCdiphw,1,258,14,0,8210,604,14,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Reid Mitchell,UCv2WuOdkkKrrIPuwluPQWTQ,1,915,8,0,27,254,8,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Rius Isonder 【Konbini】,UCiVzlYvyqTEf4vfm35hxn4w,1,44,3,0,1730,340,3,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Rob Daman,UCnfQTJ8qcKgzSR2WrrFnwrw,1,3138,24,0,23500,1201,24,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Romaisa Asad,UC55zKNp_MxRKhtxA1koTNCw,1,28,1,0,25,165,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Romal Food,UCheX2f-WmrVyQxUXetuudPw,1,1490,28,5,34900,145,33,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Ronjit Sorker,UC4v6U27HMVyPGFF6O6CRGag,1,2052,9,0,146,200,9,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Roosevelt Seefeldt,UCijt2FcaRWziOCCRf88Z6cA,1,851,4,0,133,119,4,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Royal Dessert,UC8eoEuVM6z7-J5BX79zUGcQ,1,2603,20,0,80,46,20,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Rudy Camacho,UCwWR5fZP3SrABGMlaWP-Hzw,1,1028,15,0,10,42,15,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,SARAH ARTIST,UC8b1-4vUhDFtXA7pA_cg7Mg,1,1310,8,0,213,146,8,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,SUN JAE LEE,UCz6IATzs_TzFgQdP43l3cNA,1,2015,19,0,48,28,19,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Safdar Bin Zafar ,UCejXiVLLLRIC8j4EXwBO-Lw,1,62,0,1,50,43,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sakura ,UCKXogGFWZFdCrKku6gj2ivA,1,133,10,2,23,13,12,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Salwa Siddiqui,UCy7lwdduD1SMYKDA4EGP2rQ,1,3857,46,2,1250,88,48,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sammie_eats,UCmxS-8Z-w7PXL-QdYJGtPkA,1,21415,150,4,526,46,154,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sarah 🤍 ,UCtYca_UZEtugURal-mo4Bfg,1,523,6,1,46,26,7,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sarang_Bap 밥사랑,UCmPODSoSHRqaQEt3jjL2MlQ,1,20760,1378,14,277,56,1392,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sehair Ka Safar,UC5jL15n_aQLXRg3fMmSQwDQ,1,2745,21,5,212,157,26,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Selina_Draws,UCLu28LZ-pWgfynhh7w2cL8g,1,2760,23,3,27,9,26,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Seokjin_Army💜️💜️,UCAbM0iHTb7mJqiFqagDt9VQ,1,13,0,0,168,323,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Setimotion,UCAfad2dxb6SexaPVUKXSWOw,1,368,2,0,7,12,2,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Shai Inocente,UCEsBEKBPUJC50AZoCL9kzLw,1,98,0,0,6,8,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Shawon And Anne's Story ,UCIOzTnWgYAX7UzMD49NMygA,1,448,2,0,113,101,2,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sherpa Family,UClafRDGC4RnyADTg0TEAI1Q,1,68888,2303,65,105000,398,2368,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Shorts Snippets,UC4WPBNuO-l3Y05JRfYWgnKQ,1,27857,270,0,115000,2266,270,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Silvia Rosina,UCS5AJzi_w-p0uNwlIyYPR3A,1,4839,40,1,192,82,41,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Snack Tube,UCP5WKd4TzUo2q7oiJlst5yQ,1,28,3,1,1190,691,4,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Snakzy,UCJlEipVV5uI01UFM648yNqQ,1,6103,109,5,34200,341,114,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,SnowEmperor,UC-wnv55b98zoqPuTrmfw7wA,1,35221,0,14,161000,1185,14,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Snug Bam1,UCLKjGkWsuPhUGErGiw1pC-g,1,8338,36,2,490,26,38,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Soula 🧿,UCg_MCTr0tmHtmDPjQZ9jahg,1,2059,18,1,12,19,19,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Spice & Stories,UC8bfri4J7V00_bZq5Pzqc1A,1,2537,43,2,126,86,45,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sreya Ghosh 🩶,UCRbbYpHWjbulDPyn2o0qYKg,1,2072,20,5,665,35,25,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Stella In Canada,UCbtYWNs2vcyaiG2KCT57gOA,1,4,1,0,163,302,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Stella Permata,UCxZwazS7ZdrSST2FkyRNdYg,1,4822,262,2,48800,681,264,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Stoney Choi,UCbwccxERsA8vUT6UGM5WZFA,1,3266747,133197,568,1740000,171,133765,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sujata ,UC9FXWbjepRavcp5GPG8i_0Q,1,126,4,0,1940,7,4,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Suraksha,UCToJU4xvtIM3kDDfpbGzAQw,1,4099,35,3,679,133,38,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Sweet Chaos: Boree’s Life,UCKVF-oUce3Bc00Ms6JWYsLw,1,1567,20,4,45,23,24,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,TAKE ONE TASTE,UCc8n9e5vSD2O6frn-mXzZrA,1,1786,33,2,1000,11,35,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Tasmin Dhaliwal,UCxOeBwl01LMHuXpP3CpJfCw,1,31151,622,2,377000,33,624,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Tasty Combos,UCVUrgBh-ESmGXJnZ7KJ0FLA,1,1290,9,0,30,22,9,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Taylor,UCXrgT6bwtJF0afhcgNAM71A,1,8671,696,174,565,22,870,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Taylor Nguyen,UCg0rq7PP_asbxvIGCqS9KNw,1,35751,763,3,121,50,766,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Thai Meets Farang,UC0HorU4yFafl_mlTjYTWgMA,1,3642,95,1,682,19,96,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The Big and Tiny Kitchen,UCIq0GX1-lDAEXCm92jkkZzA,1,4555,39,0,60,32,39,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The Bob-E Experience,UCesiDNzCV0Ba8nQsfvN5JGg,1,86,4,0,511,209,4,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The Chaotic Queen ,UCRuVvZT7MY-oEB__P7qyJUA,1,8177,105,1,901,864,106,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The Quiet Crave,UCY4KuQv1KVyACRYl6AvQkPg,1,4734,129,9,140,40,138,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The Ramen Room,UC7zpgvLo6VCr2GmyALZSfrQ,2,25200,979,7,1050,121,986,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The South Hill,UCKYIs39Cr0a4g1BN6gg0-oQ,2,22346,179,4,108,34,183,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,The WalkAing Oleg,UC0pcC1zlEUND8yJPTDAB07w,1,632,0,0,16,32,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Theycallmezz,UC7RjZzSZx8vaNv4MyhjOF4w,1,1,0,0,10,2,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Thisismyspace_10,UCQSC7v-7AeJMh32HrEN1jWg,1,1616,19,3,484,104,22,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,TikTokSnacks,UCODmBVzIiArRTUnqoJLfK_Q,1,14,1,0,1,4,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Timeline,UCAiKx67_4eDTLO2jMte7Saw,1,5313,39,0,10,25,39,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Tina's Yummy Eats,UCkaKCjyGYb--ljzbr_bqUAg,1,266,39,25,4800,575,64,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,TocaLoca,UCt-Db-ZFBZo6o8h_pBI22Ag,1,14717,255,3,178,55,258,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Tocamila🌺,UCPQlYrdgs-nhSKqYjVv8mpA,1,2064,17,0,33,29,17,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Twhy Baby,UCaY4IyPUclVoyFFgEW6u0YA,1,140,7,5,38500,1652,12,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Uncle Ed,UCoYuNX4iN2cLF4M34A_YZ3Q,1,629,16,1,72,30,17,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Urooj Haider,UCNzcnWtdTxAuzlshOThM7OA,1,160,15,5,14,3,20,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,VelvetBite BD,UCvRHYvjCdEbiWB4IhfRT7Xg,1,936,3,0,44,67,3,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Vin's fan Luna,UC1GL4EprTZ-jlRoSPWbza_Q,1,21,1,0,13,28,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Whisk & Wonder,UCM9fkJa1fd4cYL_ZCx74B6A,1,9532,196,0,185,37,196,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Wilder Quiroz,UCxtpzyRl7gTzJOlmzuPkgJw,1,1488,10,1,48,92,11,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Woodle,UCeI_Ojo6OjGZPBuyB_i7dfQ,1,52615,886,6,335,28,892,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Xolittlemissxo,UCvxLo2JSLpX1IAXSSmJGCQw,1,1507,11,0,59,13,11,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,YUGMA,UCOzYf9i156FZDCEUtVMujNA,1,270,15,3,127,134,18,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Yangpoonee 양푼이,UCkCU7MMN3zfgAzlAVgDHSMg,1,61618,676,23,221000,164,699,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Yanny Valafest,UCOHrIhndBqDvw5luYPfXS5Q,1,846,12,0,133,105,12,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Yash Rai,UCWz5f1LOkLtRgOnwZrcWPMw,1,202,5,0,508,229,5,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Yenster's Korean Eats,UCvBC4f1AsPoU31czZ4QCC6w,1,27366,481,47,2070,34,528,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Yummy Food In Tummy,UC3YLlIX2X14neXlHmdhrEQg,1,63,4,0,336,211,4,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Yuri,UCZykiqMvCIoC0wme1sF5cbg,1,21190,1020,9,5440,385,1029,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Ziggy,UCevdl5VtpjUiKkIH6gPk_jQ,1,1182,0,0,355,86,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,aesthetixby인샤,UCrfThQXPBse6T5vlNGTPr9Q,1,11003,160,8,127,70,168,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,ahens cook,UCAjJoC0oMR0CNVaBEgvnk4Q,1,6047,149,4,30,3,153,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,aimschia,UCDnQ-ZM1tiT0a5lx4LAa9Gg,2,73966,4991,44,149000,338,5035,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,aithieus,UCy93E0cvPZW-ywWpvHQ7uFw,1,17817,108,0,732,96,108,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,arelyyhernandezz,UCCBunpGGhd2YMB-Tgi8WT8Q,1,2152,13,0,299,208,13,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,artooniesis,UCn8L6Vcr4UpHuipX-caoBNA,1,1109,0,0,110,40,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,blink,UC-h2AFy41FYcLNK0H0tqNEA,1,2041,26,5,38,81,31,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,boxcat,UCkNc2R2AtsQBlpdw0jT4k7w,2,1864,26,0,37,43,26,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,buldak hamtoring,UC6Biiql-HCpcr_Y8UsCCF0A,3,5362,38,4,30,8,42,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,car cat things ,UC9AlRZh6hOu1irZ0GAOh5iQ,1,4,1,0,0,31,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,chithra rajneesh,UCkEkvSIufyxNuzF2HhqQibA,1,25,1,0,4,8,1,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,cookingbylynn,UCcjcJ6hNNLkQTmoIuPpDSIQ,1,22143,208,3,461,54,211,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,cool_555,UCnke2TzqbgU4d01RlcewteA,1,9,2,0,4,16,2,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,crystal and pearl,UCXvt5TU9yZwqSOdLFK6TW2Q,1,1570,19,1,15,24,20,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,daily life ,UCVQzjLWkjmoZh09bOKbZwEw,1,1175,15,2,111,227,17,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,dariga,UCIfKCWgYvAXiztsapXjD5eg,1,2690,46,2,11500,244,48,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,eatwithrae,UC_oEeZ6wyFd7ls0FhikjsSg,1,40373,0,295,66400,114,295,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,ede ede,UCoTZujTmJv8juh3R-2h7e9A,1,1100,8,0,20,117,8,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,explore with zoya ,UCpSvvaqT6vqP0GEijia-b_A,1,480,9,1,240,200,10,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,falah,UC6-9byOSAx4CFY1KFueMD-A,1,36920,949,4,1610,32,953,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,food_injimin,UCAaJnU6hKOfjM_dJIloFlaQ,1,9136,460,5,41800,75,465,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,its W A F A A,UC03BnbkP2Mn1zz3gF4xOMwg,1,2331,26,7,89000,509,33,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,izkypermana,UC6KcJXGXH5oOEwsoIr68L4w,1,1669,9,0,319,148,9,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,jaylene,UCDMe6adNR6i4yhntZJr6Fuw,1,1071,10,0,109,52,10,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,jusi_beautiful,UCo4fgU8cox-1WRWkYc1SGGg,1,11095,298,0,1620,45,298,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,kayliving,UC7ixt7wHGabtuUa8G7Yn9-w,1,1935,19,3,64,55,22,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,kimchi boy,UC2uI-ibYn6wrnKKik5xCqhA,1,58683,735,5,580,14,740,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,koreannosha90,UCQ-_3wN4NQZITSn5TeSGCHg,1,1,0,0,2,24,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,lil.moon🍥,UC_R9BV-vZp5qyAzSQ1j9AoA,1,918,0,0,427,64,0,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,literaryjustine,UCBDnUCjtr4wvo0Pgjeq4mcQ,1,1989,22,0,243,361,22,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,live for food 🥑,UCzCwqObAICFDEu8HollqVVg,1,14,6,0,7,7,6,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,maria habib,UCpwlyPncIw1ZW_96uOZbKVg,1,1709,27,0,66,11,27,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,maryam! ansari,UCQ6CglXSqhVFGRhFOq89slg,1,14,3,0,20,62,3,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,meenfoodies,UC5VJJoR2L1umiLZaEEsINQg,1,3670,38,22,36,13,60,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,milena martins,UCrqfA3E4kviMhAutuXEuZlg,1,1330,10,1,13,47,11,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,minimeehub,UCbf0ED9dfYRixCE-u07-CoA,1,1470,9,1,38,6,10,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,musa and stella,UCa6MvyQsFS3X9IarojHi2Sg,1,8278,128,3,162000,722,131,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,nel,UC7KtsuL4Ly9R32ZRsnasBMA,1,2325,42,26,464,172,68,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,nissa,UCI0vZaA21kKuCDRC4uuD1Iw,1,8752,123,0,194,48,123,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,ramen food group,UCWkcGRCEEZp9LklERGwt5Rw,1,1277,12,1,242,78,13,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,rosiiee._.posiiee,UC5QufNpU6sX61G79szqUFJw,1,3941,27,2,48,19,29,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,sundae♡,UCpKatMsBel7BC35P1PLu7CQ,1,847,8,0,9990,345,8,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,unhinged melon,UCzsJMaBI0xHGRIhWr4MHs8g,1,24878,326,4,52,20,330,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,unsadcreator ,UC80oknvoUJRR0e9yCEqbrKw,1,1787,41,0,27,9,41,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,witchy eats,UC1uWsI-7Txj3hcSQQrThtWA,1,1118,31,7,72,72,38,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,yourfavvquinn 🌺,UCSPZK89tYge_qfKDWVSyOlg,1,2002,23,0,526,585,23,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,{Navia},UC0sF-W67nyLtbacM77xezvg,1,2082,10,1,383,80,11,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,~Bubblebeeyy~,UCn1IoUkQkrXA2rnmmM5n7Pg,1,1834,20,6,545,133,26,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,~𝑌𝑎𝑡𝑡𝑎 𝑙𝑜𝑣𝑒𝑟~,UCf28BDslBSCSlWbuZYjxZkQ,1,1858,14,7,167,155,21,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Валера Марченко,UCcFASCP4PGqYV3LRCYT1dIg,1,989,17,4,572,547,21,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Василий Пак,UC5I06-C73lIlID0tPXWMnxg,1,1345,38,0,7520,141,38,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Кринжовая Масть,UCVQvhwAp3Y7GD_CDn7qpMkQ,1,1858,18,0,47,2,18,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Настя тут,UCzfALQ_JxFjff_1cNu4vCzw,1,44657,648,28,28400,1214,676,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Наталья Джохаридзе,UCgzOqNavp6ylwQetsQsPWSw,1,910,12,6,67,112,18,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,Своя Ложка ,UCZfEJ3qq9oJYmEMR3K_BHOA,1,4190,20,0,12,11,20,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,лозиночка,UCTayA-TPHCjlufOp_O25MUg,1,1905,20,4,270,81,24,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,أبو الفوارس ,UCJCz6vPZ9bG11QWC4t7jNeQ,1,162382,2351,120,38600,150,2471,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,กินง่ายอยู่ง่ายในอังกฤษ,UCJiZMebqMKBniH6uR3VEMTA,1,582,7,0,528,119,7,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,⑅attention⑅,UCW2naPYvzZ2IMmu4SXq265g,1,1125,18,10,139,6,28,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,☁️ℂ𝕖𝕖𝕔𝕖𝕖☁️,UChep-nZSK3D9KfcXzL641sg,1,3904,35,3,135,20,38,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,★𝕄𝕖𝕤𝕤𝕪𝕙𝕒𝕚𝕣𝕖𝕕𝕐𝕠𝕦𝕋𝕦𝕓𝕖𝕣 𝔸𝕝𝕖𝕩★,UCZ7qcIVyNhvy1oYSHfUON7Q,1,1354,0,6,101,62,6,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,☆Itzjusstar☆,UCzr9kZnKPLOJJ3YkEH9menA,1,1102,15,4,83,42,19,2025-09-16T08:48:28Z
2025-08-29,2025-09-04,buldak,♡ Cocina con Amor ♡,UC6xVpHfV3rM6_Zn8IhOAqjg,1,1417,16,6,253,139,22,2025-09-16T08:48:28Z
